date,year,month,item,description,price,region
1,1996,1,206,CHOCOLATE,0.26,South East
1,1996,1,206,CHOCOLATE,0.28,South East
1,1996,1,206,CHOCOLATE,0.27,Scotland
1,1996,1,206,CHOCOLATE,0.2,Scotland
1,1996,1,206,CHOCOLATE,0.28,Scotland
1,1996,1,206,CHOCOLATE,0.26,North
1,1996,1,206,CHOCOLATE,0.26,London
1,1996,1,206,CHOCOLATE,0.26,North West
1,1996,1,206,CHOCOLATE,0.27,North
1,1996,1,347,COFFEE,2.37,Yorkshire & Humber
1,1996,1,347,COFFEE,2.19,North West
1,1996,1,347,COFFEE,2.25,North
1,1996,1,347,COFFEE,1.99,London
1,1996,1,347,COFFEE,1.89,West Midlands
1,1996,1,347,COFFEE,1.89,East Anglia
1,1996,1,347,COFFEE,2.1,South West
1,1996,1,347,COFFEE,1.97,East Anglia
1,1996,1,347,COFFEE,1.75,Wales
1,1996,1,347,COFFEE,1.99,West Midlands
1,1996,1,347,COFFEE,1.99,North West
1,1996,1,347,COFFEE,1.65,North West
1,1996,1,347,COFFEE,1.59,East Midlands
1,1996,1,347,COFFEE,1.49,Wales
1,1996,1,347,COFFEE,1.99,East Anglia
1,1996,1,347,COFFEE,2.19,Yorkshire & Humber
1,1996,1,347,COFFEE,1.84,London
1,1996,1,347,COFFEE,2.19,South West
1,1996,1,347,COFFEE,1.79,North
1,1996,1,347,COFFEE,1.89,Scotland
1,1996,1,347,COFFEE,2.29,Northern Ireland
1,1996,1,347,COFFEE,1.49,East Midlands
1,1996,1,347,COFFEE,1.99,South East
1,1996,1,347,COFFEE,2.19,London
1,1996,1,387,SANDWICH,0.65,North
1,1996,1,387,SANDWICH,0.98,South East
1,1996,1,387,SANDWICH,1,Scotland
1,1996,1,387,SANDWICH,1.1,West Midlands
1,1996,1,387,SANDWICH,1.3,Wales
1,1996,1,387,SANDWICH,1.29,East Midlands
1,1996,1,387,SANDWICH,0.9,South East
1,1996,1,387,SANDWICH,0.85,East Midlands
1,1996,1,387,SANDWICH,0.9,South East
1,1996,1,387,SANDWICH,1.4,South East
1,1996,1,387,SANDWICH,0.7,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.52,North West
1,1996,1,387,SANDWICH,0.99,London
1,1996,1,387,SANDWICH,1.5,Northern Ireland
1,1996,1,387,SANDWICH,0.72,East Midlands
1,1996,1,387,SANDWICH,1.2,North West
1,1996,1,387,SANDWICH,0.95,London
1,1996,1,387,SANDWICH,0.85,North West
1,1996,1,387,SANDWICH,1.15,South West
1,1996,1,387,SANDWICH,1.3,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.8,London
1,1996,1,387,SANDWICH,1.15,London
1,1996,1,387,SANDWICH,0.89,North
1,1996,1,387,SANDWICH,1.99,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.99,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.95,Scotland
1,1996,1,387,SANDWICH,0.95,South West
1,1996,1,387,SANDWICH,0.92,North West
1,1996,1,387,SANDWICH,1,Wales
1,1996,1,387,SANDWICH,0.95,London
1,1996,1,387,SANDWICH,0.5,North West
1,1996,1,387,SANDWICH,1.3,South West
1,1996,1,387,SANDWICH,1.12,West Midlands
1,1996,1,387,SANDWICH,0.75,South West
1,1996,1,387,SANDWICH,0.95,London
1,1996,1,387,SANDWICH,0.85,North West
1,1996,1,387,SANDWICH,0.6,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.8,Yorkshire & Humber
1,1996,1,387,SANDWICH,0.99,South East
1,1996,1,390,CRISPS,0.25,East Midlands
1,1996,1,390,CRISPS,0.28,Yorkshire & Humber
1,1996,1,390,CRISPS,0.35,South East
1,1996,1,390,CRISPS,0.25,Scotland
1,1996,1,390,CRISPS,0.38,North West
1,1996,1,390,CRISPS,0.23,Yorkshire & Humber
1,1996,1,390,CRISPS,0.25,South West
1,1996,1,390,CRISPS,0.25,Yorkshire & Humber
1,1996,1,390,CRISPS,0.3,Scotland
1,1996,1,390,CRISPS,0.25,North West
1,1996,1,390,CRISPS,0.45,London
1,1996,1,390,CRISPS,0.25,West Midlands
1,1996,1,390,CRISPS,0.25,Northern Ireland
1,1996,1,390,CRISPS,0.25,East Midlands
1,1996,1,390,CRISPS,0.3,South West
1,1996,1,390,CRISPS,0.24,South East
1,1996,1,390,CRISPS,0.35,North
1,1996,1,390,CRISPS,0.24,East Midlands
1,1996,1,390,CRISPS,0.29,Yorkshire & Humber
1,1996,1,390,CRISPS,0.3,London
1,1996,1,390,CRISPS,0.4,East Midlands
1,1996,1,390,CRISPS,0.26,Northern Ireland
1,1996,1,390,CRISPS,0.25,Scotland
1,1996,1,390,CRISPS,0.25,North West
1,1996,1,390,CRISPS,0.3,South East
1,1996,1,390,CRISPS,0.25,North West
1,1996,1,390,CRISPS,0.38,East Midlands
1,1996,1,390,CRISPS,0.25,South East
1,1996,1,390,CRISPS,0.25,South West
1,1996,1,390,CRISPS,0.25,North
1,1996,1,390,CRISPS,0.3,Scotland
1,1996,1,390,CRISPS,0.4,London
1,1996,1,390,CRISPS,0.3,South West
1,1996,1,390,CRISPS,0.2,Scotland
1,1996,1,390,CRISPS,0.25,Scotland
1,1996,1,390,CRISPS,0.3,London
1,1996,1,390,CRISPS,0.25,East Anglia
1,1996,1,390,CRISPS,0.3,East Anglia
1,1996,1,390,CRISPS,0.4,North West
1,1996,1,390,CRISPS,0.4,South West
1,1996,1,390,CRISPS,0.25,West Midlands
1,1996,1,390,CRISPS,0.25,East Anglia
1,1996,1,390,CRISPS,0.38,London
1,1996,1,390,CRISPS,0.24,East Midlands
1,1996,1,390,CRISPS,0.25,Yorkshire & Humber
1,1996,1,390,CRISPS,0.3,North
1,1996,1,390,CRISPS,0.41,East Midlands
1,1996,1,390,CRISPS,0.38,South West
1,1996,1,390,CRISPS,0.45,East Anglia
1,1996,1,390,CRISPS,0.42,Yorkshire & Humber
1,1996,1,390,CRISPS,0.3,South West
1,1996,1,390,CRISPS,0.37,South East
1,1996,1,390,CRISPS,0.4,South East
1,1996,1,390,CRISPS,0.35,London
1,1996,1,390,CRISPS,0.22,Yorkshire & Humber
1,1996,1,390,CRISPS,0.25,East Midlands
1,1996,1,390,CRISPS,0.38,East Anglia
1,1996,1,390,CRISPS,0.25,Yorkshire & Humber
1,1996,1,390,CRISPS,0.25,South West
1,1996,1,390,CRISPS,0.25,East Midlands
1,1996,1,390,CRISPS,0.3,South West
1,1996,1,390,CRISPS,0.3,Scotland
1,1996,1,390,CRISPS,0.5,London
1,1996,1,390,CRISPS,0.38,London
1,1996,1,390,CRISPS,0.36,East Midlands
1,1996,1,443,VODKA,1.19,South West
1,1996,1,443,VODKA,1.25,East Midlands
1,1996,1,443,VODKA,1.25,South East
1,1996,1,443,VODKA,1.2,South East
1,1996,1,443,VODKA,1.28,Yorkshire & Humber
1,1996,1,443,VODKA,1.15,Yorkshire & Humber
1,1996,1,443,VODKA,1.15,East Anglia
1,1996,1,443,VODKA,1.26,East Anglia
1,1996,1,443,VODKA,1.34,North
1,1996,1,443,VODKA,1.4,West Midlands
1,1996,1,443,VODKA,1.1,North West
1,1996,1,443,VODKA,1.1,South West
1,1996,1,443,VODKA,1.1,North West
1,1996,1,443,VODKA,1.05,East Anglia
1,1996,1,443,VODKA,1.25,London
1,1996,1,443,VODKA,1.2,North West
1,1996,1,443,VODKA,1.3,East Midlands
1,1996,1,443,VODKA,1.05,Scotland
1,1996,1,443,VODKA,1.15,North West
1,1996,1,443,VODKA,1.07,Scotland
1,1996,1,443,VODKA,1.2,North
1,1996,1,443,VODKA,1.2,Yorkshire & Humber
1,1996,1,443,VODKA,1.1,East Anglia
1,1996,1,443,VODKA,1.2,South East
1,1996,1,443,VODKA,1.2,South West
1,1996,1,443,VODKA,1.25,South East
1,1996,1,443,VODKA,1.15,London
1,1996,1,443,VODKA,1.22,North
1,1996,1,443,VODKA,1.25,East Anglia
1,1996,1,443,VODKA,1.05,Scotland
1,1996,1,443,VODKA,1.21,North West
1,1996,1,443,VODKA,1.35,East Midlands
1,1996,1,443,VODKA,1.25,West Midlands
1,1996,1,443,VODKA,1.26,North
1,1996,1,443,VODKA,1.19,North West
1,1996,1,443,VODKA,1.15,South West
1,1996,1,443,VODKA,1,West Midlands
1,1996,1,443,VODKA,1.2,South East
1,1996,1,443,VODKA,1.35,Wales
1,1996,1,443,VODKA,1.15,North
1,1996,1,443,VODKA,1.3,East Anglia
1,1996,1,443,VODKA,0.8,Wales
1,1996,1,443,VODKA,1.14,Wales
1,1996,1,443,VODKA,1.2,South East
1,1996,1,443,VODKA,1.15,Yorkshire & Humber
1,1996,1,443,VODKA,1.1,North
1,1996,1,443,VODKA,0.97,North West
1,1996,1,443,VODKA,1.1,Wales
1,1996,1,443,VODKA,1.27,London
1,1996,1,443,VODKA,1.15,South West
1,1996,1,443,VODKA,1.2,East Anglia
1,1996,1,443,VODKA,1.11,North
1,1996,1,443,VODKA,1.5,Northern Ireland
1,1996,1,443,VODKA,1.25,East Midlands
1,1996,1,443,VODKA,1.1,North West
1,1996,1,443,VODKA,1.2,North
1,1996,1,443,VODKA,1.13,North West
1,1996,1,443,VODKA,1.32,West Midlands
1,1996,1,443,VODKA,1,Scotland
1,1996,1,443,VODKA,0.79,Scotland
1,1996,1,443,VODKA,1.1,North West
1,1996,1,443,VODKA,1.1,North
1,1996,1,443,VODKA,1.26,South East
1,1996,1,443,VODKA,1.3,South West
1,1996,1,443,VODKA,1.22,London
1,1996,1,443,VODKA,1.4,South East
1,1996,1,443,VODKA,1.25,London
1,1996,1,443,VODKA,1.11,West Midlands
1,1996,1,443,VODKA,1.21,South East
1,1996,1,443,VODKA,1.27,North
1,1996,1,443,VODKA,1.28,South East
1,1996,1,443,VODKA,1.27,East Midlands
1,1996,1,443,VODKA,1.1,South West
1,1996,1,443,VODKA,1.08,Wales
1,1996,1,443,VODKA,1.18,Yorkshire & Humber
1,1996,1,489,CIGARETTES,2.74,Northern Ireland
1,1996,1,489,CIGARETTES,2.89,South East
1,1996,1,489,CIGARETTES,2.69,West Midlands
1,1996,1,489,CIGARETTES,2.79,London
1,1996,1,489,CIGARETTES,2.73,Scotland
1,1996,1,489,CIGARETTES,2.89,South West
1,1996,1,489,CIGARETTES,2.89,Wales
1,1996,1,489,CIGARETTES,2.89,Wales
1,1996,1,489,CIGARETTES,2.74,Northern Ireland
1,1996,1,489,CIGARETTES,2.89,Northern Ireland
1,1996,1,489,CIGARETTES,2.73,Scotland
1,1996,1,489,CIGARETTES,2.75,South West
1,1996,1,489,CIGARETTES,2.84,Northern Ireland
1,1996,1,489,CIGARETTES,2.73,Yorkshire & Humber
1,1996,1,489,CIGARETTES,2.73,East Anglia
1,1996,1,489,CIGARETTES,2.73,Yorkshire & Humber
1,1996,1,489,CIGARETTES,2.89,South East
1,1996,1,489,CIGARETTES,2.93,South East
1,1996,1,489,CIGARETTES,2.89,North West
1,1996,1,489,CIGARETTES,2.74,West Midlands
1,1996,1,489,CIGARETTES,2.62,North
1,1996,1,489,CIGARETTES,2.73,Scotland
1,1996,1,489,CIGARETTES,2.73,South West
1,1996,1,489,CIGARETTES,2.73,North
1,1996,1,489,CIGARETTES,2.84,South West
1,1996,1,489,CIGARETTES,2.89,Wales
1,1996,1,489,CIGARETTES,2.73,South East
1,1996,1,489,CIGARETTES,2.7,West Midlands
1,1996,1,489,CIGARETTES,2.51,Yorkshire & Humber
1,1996,1,489,CIGARETTES,2.9,East Anglia
1,1996,1,489,CIGARETTES,2.71,East Anglia
1,1996,1,489,CIGARETTES,2.75,East Anglia
1,1996,1,489,CIGARETTES,2.89,North West
1,1996,1,489,CIGARETTES,2.77,London
1,1996,1,489,CIGARETTES,2.54,Yorkshire & Humber
1,1996,1,489,CIGARETTES,2.72,West Midlands
1,1996,1,489,CIGARETTES,2.89,East Midlands
1,1996,1,489,CIGARETTES,2.89,West Midlands
1,1996,1,789,MENS JACKET/COAT,19.99,West Midlands
1,1996,1,789,MENS JACKET/COAT,35,Northern Ireland
1,1996,1,789,MENS JACKET/COAT,64.99,Scotland
1,1996,1,789,MENS JACKET/COAT,29.99,East Anglia
1,1996,1,789,MENS JACKET/COAT,39,North West
1,1996,1,789,MENS JACKET/COAT,49.99,Wales
1,1996,1,789,MENS JACKET/COAT,39,West Midlands
1,1996,1,789,MENS JACKET/COAT,20,Northern Ireland
1,1996,1,789,MENS JACKET/COAT,60,Yorkshire & Humber
1,1996,1,789,MENS JACKET/COAT,29.99,South West
1,1996,1,789,MENS JACKET/COAT,36,North West
1,1996,1,789,MENS JACKET/COAT,34.99,West Midlands
1,1996,1,789,MENS JACKET/COAT,27.5,Catalogue collections
1,1996,1,789,MENS JACKET/COAT,29.99,London
1,1996,1,789,MENS JACKET/COAT,25.99,North
1,1996,1,789,MENS JACKET/COAT,39.99,Catalogue collections
1,1996,1,789,MENS JACKET/COAT,34.99,East Anglia
1,1996,1,789,MENS JACKET/COAT,19.99,London
1,1996,1,789,MENS JACKET/COAT,60,North West
1,1996,1,789,MENS JACKET/COAT,65,South East
1,1996,1,789,MENS JACKET/COAT,14.99,Scotland
1,1996,1,789,MENS JACKET/COAT,37,South East
1,1996,1,789,MENS JACKET/COAT,49.99,Catalogue collections
1,1996,1,789,MENS JACKET/COAT,14.99,London
1,1996,1,789,MENS JACKET/COAT,55.99,South West
1,1996,1,789,MENS JACKET/COAT,79.99,London
1,1996,1,789,MENS JACKET/COAT,69,East Midlands
1,1996,1,789,MENS JACKET/COAT,24.99,Scotland
1,1996,1,835,WOMEN'S JUMPER,21.99,East Midlands
1,1996,1,835,WOMEN'S JUMPER,15,Scotland
1,1996,1,835,WOMEN'S JUMPER,19.99,South West
1,1996,1,835,WOMEN'S JUMPER,19.99,Scotland
1,1996,1,835,WOMEN'S JUMPER,16.99,Wales
1,1996,1,835,WOMEN'S JUMPER,19.99,Yorkshire & Humber
1,1996,1,835,WOMEN'S JUMPER,14.99,Scotland
1,1996,1,835,WOMEN'S JUMPER,19.99,South East
1,1996,1,835,WOMEN'S JUMPER,9.99,South East
1,1996,1,835,WOMEN'S JUMPER,39.99,Catalogue collections
1,1996,1,835,WOMEN'S JUMPER,15,South East
1,1996,1,835,WOMEN'S JUMPER,12.99,West Midlands
1,1996,1,835,WOMEN'S JUMPER,18.99,Scotland
1,1996,1,835,WOMEN'S JUMPER,9.99,North West
1,1996,1,835,WOMEN'S JUMPER,19.99,Yorkshire & Humber
1,1996,1,835,WOMEN'S JUMPER,13.99,North
1,1996,1,835,WOMEN'S JUMPER,15,South East
1,1996,1,835,WOMEN'S JUMPER,10.39,North
1,1996,1,835,WOMEN'S JUMPER,15.99,East Anglia
1,1996,1,835,WOMEN'S JUMPER,12.99,North
1,1996,1,835,WOMEN'S JUMPER,3.99,North West
1,1996,1,835,WOMEN'S JUMPER,6.99,Yorkshire & Humber
1,1996,1,835,WOMEN'S JUMPER,32.95,East Midlands
1,1996,1,835,WOMEN'S JUMPER,12.49,Wales
1,1996,1,835,WOMEN'S JUMPER,29.99,West Midlands
1,1996,1,835,WOMEN'S JUMPER,16.99,East Midlands
1,1996,1,835,WOMEN'S JUMPER,22.5,Yorkshire & Humber
1,1996,1,835,WOMEN'S JUMPER,15,South East
1,1996,1,835,WOMEN'S JUMPER,9.99,South East
1,1996,1,835,WOMEN'S JUMPER,15,Scotland
1,1996,1,835,WOMEN'S JUMPER,22.5,West Midlands
1,1996,1,835,WOMEN'S JUMPER,24.99,Scotland
1,1996,1,835,WOMEN'S JUMPER,22.5,South East
1,1996,1,835,WOMEN'S JUMPER,22.5,East Midlands
1,1996,1,835,WOMEN'S JUMPER,12.99,South West
1,1996,1,835,WOMEN'S JUMPER,19.99,North West
1,1996,1,835,WOMEN'S JUMPER,13.99,North West
1,1996,1,1061,MASCARA,3.45,Wales
1,1996,1,1061,MASCARA,2.2,London
1,1996,1,1061,MASCARA,3.75,London
1,1996,1,1061,MASCARA,3.95,South West
1,1996,1,1061,MASCARA,3.45,South East
1,1996,1,1061,MASCARA,1.7,South East
1,1996,1,1061,MASCARA,2.5,West Midlands
1,1996,1,1061,MASCARA,3.4,East Midlands
1,1996,1,1061,MASCARA,3.95,East Anglia
1,1996,1,1061,MASCARA,2.35,Scotland
1,1996,1,1061,MASCARA,3.25,North
1,1996,1,1061,MASCARA,3.95,Scotland
1,1996,1,1061,MASCARA,3.95,North
1,1996,1,1061,MASCARA,2.35,West Midlands
1,1996,1,1061,MASCARA,3.4,South East
1,1996,1,1061,MASCARA,3.25,Scotland
1,1996,1,1061,MASCARA,3.4,London
1,1996,1,1061,MASCARA,2.2,West Midlands
1,1996,1,1061,MASCARA,3.45,South West
1,1996,1,1061,MASCARA,2.35,Wales
1,1996,1,1061,MASCARA,3.95,North
1,1996,1,1146,MINICAB,2,West Midlands
1,1996,1,1146,MINICAB,2.6,West Midlands
1,1996,1,1146,MINICAB,2.5,West Midlands
1,1996,1,1146,MINICAB,2.5,North West
1,1996,1,1146,MINICAB,1.5,North West
1,1996,1,1146,MINICAB,2,East Anglia
1,1996,1,1146,MINICAB,3.2,North
1,1996,1,1146,MINICAB,2.5,London
1,1996,1,1146,MINICAB,2.2,London
1,1996,1,1146,MINICAB,2.2,Yorkshire & Humber
2,1996,2,206,CHOCOLATE,0.27,South East
2,1996,2,206,CHOCOLATE,0.26,South West
2,1996,2,206,CHOCOLATE,0.27,London
2,1996,2,206,CHOCOLATE,0.26,South East
2,1996,2,206,CHOCOLATE,0.27,North West
2,1996,2,206,CHOCOLATE,0.24,North West
2,1996,2,206,CHOCOLATE,0.26,North West
2,1996,2,206,CHOCOLATE,0.26,North West
2,1996,2,206,CHOCOLATE,0.28,South West
2,1996,2,206,CHOCOLATE,0.26,Northern Ireland
2,1996,2,206,CHOCOLATE,0.26,South West
2,1996,2,206,CHOCOLATE,0.26,Yorkshire & Humber
2,1996,2,206,CHOCOLATE,0.26,West Midlands
2,1996,2,206,CHOCOLATE,0.26,Scotland
2,1996,2,206,CHOCOLATE,0.3,Scotland
2,1996,2,206,CHOCOLATE,0.26,East Anglia
2,1996,2,206,CHOCOLATE,0.24,North West
2,1996,2,206,CHOCOLATE,0.26,Northern Ireland
2,1996,2,206,CHOCOLATE,0.26,Northern Ireland
2,1996,2,347,COFFEE,2.19,West Midlands
2,1996,2,347,COFFEE,2.19,East Midlands
2,1996,2,347,COFFEE,1.09,Wales
2,1996,2,347,COFFEE,1.99,Scotland
2,1996,2,347,COFFEE,1.79,Wales
2,1996,2,347,COFFEE,1.83,Yorkshire & Humber
2,1996,2,347,COFFEE,2.19,Yorkshire & Humber
2,1996,2,347,COFFEE,1.79,Wales
2,1996,2,347,COFFEE,1.49,Yorkshire & Humber
2,1996,2,347,COFFEE,2.29,West Midlands
2,1996,2,347,COFFEE,1.99,West Midlands
2,1996,2,347,COFFEE,1.79,North
2,1996,2,347,COFFEE,2.19,North West
2,1996,2,347,COFFEE,1.49,East Midlands
2,1996,2,347,COFFEE,2.19,South West
2,1996,2,347,COFFEE,1.09,North West
2,1996,2,347,COFFEE,1.65,North West
2,1996,2,347,COFFEE,1.49,Wales
2,1996,2,347,COFFEE,1.83,North
2,1996,2,347,COFFEE,2.39,East Anglia
2,1996,2,347,COFFEE,1.99,Wales
2,1996,2,347,COFFEE,2.29,Yorkshire & Humber
2,1996,2,347,COFFEE,1.79,North West
2,1996,2,347,COFFEE,1.89,London
2,1996,2,347,COFFEE,1.89,Wales
2,1996,2,347,COFFEE,1.99,South West
2,1996,2,347,COFFEE,1.83,East Midlands
2,1996,2,347,COFFEE,2.19,Yorkshire & Humber
2,1996,2,347,COFFEE,1.97,South East
2,1996,2,387,SANDWICH,2.25,London
2,1996,2,387,SANDWICH,0.99,South West
2,1996,2,387,SANDWICH,1.3,London
2,1996,2,387,SANDWICH,0.72,East Midlands
2,1996,2,387,SANDWICH,1.12,West Midlands
2,1996,2,387,SANDWICH,1.6,South West
2,1996,2,387,SANDWICH,0.7,Wales
2,1996,2,387,SANDWICH,0.5,North West
2,1996,2,387,SANDWICH,1.1,East Anglia
2,1996,2,387,SANDWICH,0.89,South East
2,1996,2,387,SANDWICH,1.09,East Midlands
2,1996,2,387,SANDWICH,1.29,North
2,1996,2,387,SANDWICH,0.69,North West
2,1996,2,387,SANDWICH,0.58,Yorkshire & Humber
2,1996,2,387,SANDWICH,0.99,London
2,1996,2,387,SANDWICH,0.85,Scotland
2,1996,2,387,SANDWICH,1.2,London
2,1996,2,387,SANDWICH,0.91,Scotland
2,1996,2,387,SANDWICH,2.05,South East
2,1996,2,387,SANDWICH,1,North West
2,1996,2,387,SANDWICH,0.99,Yorkshire & Humber
2,1996,2,387,SANDWICH,1.99,Yorkshire & Humber
2,1996,2,387,SANDWICH,1.2,London
2,1996,2,387,SANDWICH,0.99,West Midlands
2,1996,2,390,CRISPS,0.28,Yorkshire & Humber
2,1996,2,390,CRISPS,0.4,North West
2,1996,2,390,CRISPS,0.22,North West
2,1996,2,390,CRISPS,0.25,Yorkshire & Humber
2,1996,2,390,CRISPS,0.28,Yorkshire & Humber
2,1996,2,390,CRISPS,0.4,Yorkshire & Humber
2,1996,2,390,CRISPS,0.4,South West
2,1996,2,390,CRISPS,0.26,Northern Ireland
2,1996,2,390,CRISPS,0.4,South East
2,1996,2,390,CRISPS,0.3,Yorkshire & Humber
2,1996,2,390,CRISPS,0.35,North
2,1996,2,390,CRISPS,0.25,South East
2,1996,2,390,CRISPS,0.24,Yorkshire & Humber
2,1996,2,390,CRISPS,0.45,South East
2,1996,2,390,CRISPS,0.26,Yorkshire & Humber
2,1996,2,390,CRISPS,0.28,South East
2,1996,2,390,CRISPS,0.3,London
2,1996,2,390,CRISPS,0.45,London
2,1996,2,390,CRISPS,0.4,London
2,1996,2,390,CRISPS,0.44,West Midlands
2,1996,2,390,CRISPS,0.3,North
2,1996,2,390,CRISPS,0.25,North
2,1996,2,390,CRISPS,0.25,Scotland
2,1996,2,390,CRISPS,0.38,East Anglia
2,1996,2,390,CRISPS,0.25,North
2,1996,2,390,CRISPS,0.25,South East
2,1996,2,390,CRISPS,0.4,South East
2,1996,2,390,CRISPS,0.3,East Midlands
2,1996,2,390,CRISPS,0.4,North
2,1996,2,390,CRISPS,0.37,South East
2,1996,2,390,CRISPS,0.25,East Midlands
2,1996,2,390,CRISPS,0.42,East Anglia
2,1996,2,390,CRISPS,0.4,London
2,1996,2,390,CRISPS,0.35,West Midlands
2,1996,2,390,CRISPS,0.2,South West
2,1996,2,390,CRISPS,0.22,East Anglia
2,1996,2,390,CRISPS,0.25,South East
2,1996,2,390,CRISPS,0.25,West Midlands
2,1996,2,390,CRISPS,0.38,South East
2,1996,2,390,CRISPS,0.25,London
2,1996,2,390,CRISPS,0.5,London
2,1996,2,390,CRISPS,0.3,South West
2,1996,2,390,CRISPS,0.28,West Midlands
2,1996,2,390,CRISPS,0.25,South West
2,1996,2,390,CRISPS,0.25,South West
2,1996,2,390,CRISPS,0.4,South East
2,1996,2,390,CRISPS,0.24,West Midlands
2,1996,2,390,CRISPS,0.42,East Midlands
2,1996,2,390,CRISPS,0.3,South East
2,1996,2,390,CRISPS,0.4,London
2,1996,2,390,CRISPS,0.25,North West
2,1996,2,390,CRISPS,0.35,South East
2,1996,2,390,CRISPS,0.25,Wales
2,1996,2,390,CRISPS,0.35,North
2,1996,2,443,VODKA,1.3,Yorkshire & Humber
2,1996,2,443,VODKA,1.25,North
2,1996,2,443,VODKA,1.25,Scotland
2,1996,2,443,VODKA,1.3,South West
2,1996,2,443,VODKA,1.2,Wales
2,1996,2,443,VODKA,0.95,Scotland
2,1996,2,443,VODKA,1.14,East Midlands
2,1996,2,443,VODKA,1.25,South West
2,1996,2,443,VODKA,1.2,Yorkshire & Humber
2,1996,2,443,VODKA,1.07,Scotland
2,1996,2,443,VODKA,1.2,South West
2,1996,2,443,VODKA,1.15,Wales
2,1996,2,443,VODKA,1.05,Scotland
2,1996,2,443,VODKA,1.2,West Midlands
2,1996,2,443,VODKA,1,North West
2,1996,2,443,VODKA,1.1,Wales
2,1996,2,443,VODKA,1.18,West Midlands
2,1996,2,443,VODKA,1.15,West Midlands
2,1996,2,443,VODKA,1.23,South East
2,1996,2,443,VODKA,1.2,London
2,1996,2,443,VODKA,1.14,North West
2,1996,2,443,VODKA,1.25,South West
2,1996,2,443,VODKA,1.2,North West
2,1996,2,443,VODKA,1.05,Scotland
2,1996,2,443,VODKA,1.1,Yorkshire & Humber
2,1996,2,443,VODKA,1.12,Yorkshire & Humber
2,1996,2,443,VODKA,1.4,West Midlands
2,1996,2,443,VODKA,1.23,Yorkshire & Humber
2,1996,2,443,VODKA,1.16,Wales
2,1996,2,443,VODKA,1.12,West Midlands
2,1996,2,443,VODKA,1.23,London
2,1996,2,443,VODKA,1.4,Scotland
2,1996,2,443,VODKA,1.1,Wales
2,1996,2,443,VODKA,1.3,Scotland
2,1996,2,443,VODKA,1.24,South West
2,1996,2,443,VODKA,1.23,Wales
2,1996,2,443,VODKA,1.22,South East
2,1996,2,443,VODKA,1.2,South West
2,1996,2,443,VODKA,1.11,West Midlands
2,1996,2,443,VODKA,1.18,South East
2,1996,2,443,VODKA,1.35,South West
2,1996,2,443,VODKA,1.3,East Midlands
2,1996,2,443,VODKA,1.1,Wales
2,1996,2,443,VODKA,1.16,North West
2,1996,2,443,VODKA,1.2,Scotland
2,1996,2,443,VODKA,0.95,Wales
2,1996,2,443,VODKA,1.3,South East
2,1996,2,443,VODKA,1.2,Yorkshire & Humber
2,1996,2,443,VODKA,1.15,North West
2,1996,2,443,VODKA,1.28,West Midlands
2,1996,2,443,VODKA,1.5,Northern Ireland
2,1996,2,443,VODKA,1.15,South West
2,1996,2,443,VODKA,1.26,South East
2,1996,2,443,VODKA,1.3,East Anglia
2,1996,2,443,VODKA,1.15,Yorkshire & Humber
2,1996,2,443,VODKA,1,Wales
2,1996,2,443,VODKA,1.1,Yorkshire & Humber
2,1996,2,443,VODKA,1.15,North West
2,1996,2,489,CIGARETTES,2.85,Scotland
2,1996,2,489,CIGARETTES,2.73,London
2,1996,2,489,CIGARETTES,2.73,Wales
2,1996,2,489,CIGARETTES,2.73,Yorkshire & Humber
2,1996,2,489,CIGARETTES,2.84,North West
2,1996,2,489,CIGARETTES,2.73,East Anglia
2,1996,2,489,CIGARETTES,2.75,Northern Ireland
2,1996,2,489,CIGARETTES,2.73,South West
2,1996,2,489,CIGARETTES,2.84,East Anglia
2,1996,2,489,CIGARETTES,2.89,Yorkshire & Humber
2,1996,2,489,CIGARETTES,2.76,South West
2,1996,2,489,CIGARETTES,2.72,London
2,1996,2,489,CIGARETTES,2.89,East Midlands
2,1996,2,489,CIGARETTES,2.85,South East
2,1996,2,489,CIGARETTES,2.89,Scotland
2,1996,2,489,CIGARETTES,2.84,South West
2,1996,2,489,CIGARETTES,2.89,South West
2,1996,2,489,CIGARETTES,2.73,South East
2,1996,2,789,MENS JACKET/COAT,114.95,South East
2,1996,2,789,MENS JACKET/COAT,39.99,Yorkshire & Humber
2,1996,2,789,MENS JACKET/COAT,35,North West
2,1996,2,789,MENS JACKET/COAT,60,North West
2,1996,2,789,MENS JACKET/COAT,29.99,East Midlands
2,1996,2,789,MENS JACKET/COAT,39.99,Catalogue collections
2,1996,2,789,MENS JACKET/COAT,50,Wales
2,1996,2,789,MENS JACKET/COAT,75,South East
2,1996,2,789,MENS JACKET/COAT,32.5,London
2,1996,2,789,MENS JACKET/COAT,60,London
2,1996,2,789,MENS JACKET/COAT,95,South East
2,1996,2,789,MENS JACKET/COAT,85,South East
2,1996,2,789,MENS JACKET/COAT,99.95,South West
2,1996,2,789,MENS JACKET/COAT,19.99,West Midlands
2,1996,2,789,MENS JACKET/COAT,49.99,Scotland
